"""siteid""","""sitename""","""county""","""itemid""","""itemname""","""itemengname""","""itemunit""","""monitordate""","""concentration"""
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-03 11:00",4.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-03 11:00",8
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-03 12:00",36.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-03 12:00",0.16
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-03 12:00",18
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-03 12:00",0.2
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-03 12:00",4.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-03 12:00",10
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-03 13:00",0.15
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-03 13:00",3.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-03 13:00",11
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-03 13:00",27
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-03 13:00",35.6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-03 13:00",0.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-03 14:00",22
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-03 14:00",10
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-03 14:00",3.5
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-03 14:00",0.15
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-03 14:00",37.9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-03 14:00",0.3
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-03 15:00",0.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-03 15:00",8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-03 15:00",21
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-03 15:00",0.15
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-03 15:00",3.7
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-03 15:00",36
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-03 16:00",4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-03 16:00",7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-03 16:00",0.17
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-03 16:00",16
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-03 16:00",35.9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-03 16:00",0.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-03 17:00",20
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-03 17:00",30.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-03 17:00",7
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-03 17:00",4.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-03 17:00",0.18
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-03 17:00",0.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-03 18:00",26
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-03 18:00",0.19
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-03 18:00",24.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-03 18:00",8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-03 18:00",0.3
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-03 18:00",4.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-03 19:00",0.15
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-03 19:00",6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-03 19:00",21
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-03 19:00",0.2
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-03 19:00",4.1
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-03 19:00",24.5
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-03 20:00",25
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-03 20:00",0.13
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-03 20:00",0.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-03 20:00",7
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-03 20:00",3.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-03 20:00",16
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-03 21:00",0.13
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-03 21:00",5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-03 21:00",23
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-03 21:00",3.2
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-03 21:00",26.2
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-03 21:00",0.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-03 22:00",0.13
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-03 22:00",5
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-03 22:00",3.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-03 22:00",23
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-03 22:00",25.9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-03 22:00",0.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-03 23:00",0.12
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-03 23:00",9
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-03 23:00",3.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-03 23:00",21
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-03 23:00",25.8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-03 23:00",0.4
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 00:00",24.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 00:00",11
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 00:00",3.4
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 00:00",0.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 00:00",22
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 00:00",0.11
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 01:00",21
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 01:00",10
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 01:00",3.6
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 01:00",24.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 01:00",0.12
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 01:00",0.1
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 02:00",0
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 02:00",6
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 02:00",3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 02:00",21
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 02:00",27
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 02:00",0.15
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 03:00",5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 03:00",0.2
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 03:00",3.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 03:00",15
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 03:00",27.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 03:00",0.16
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 04:00",7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 04:00",0.18
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 04:00",0.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 04:00",14
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 04:00",27.1
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 04:00",3.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 05:00",5
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 05:00",3.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 05:00",12
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 05:00",26.4
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 05:00",0.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 05:00",0.18
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 06:00",0.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 06:00",12
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 06:00",24
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 06:00",0.21
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 06:00",2
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 06:00",4.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 07:00",0.27
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 07:00",6.1
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 07:00",0.6
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 07:00",23.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 07:00",1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 07:00",14
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 08:00",0.6
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 08:00",7.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 08:00",4
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 08:00",21.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 08:00",0.28
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 08:00",9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 09:00",0.31
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 09:00",0.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 09:00",5
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 09:00",8.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 09:00",7
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 09:00",20.2
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 10:00",22.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 10:00",4
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 10:00",8.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 10:00",13
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 10:00",0.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 10:00",0.33
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 11:00",12
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 11:00",8.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 11:00",0.39
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 11:00",4
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 11:00",0.2
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 11:00",23.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 12:00",6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 12:00",0.5
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 12:00",25.9
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 12:00",9.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 12:00",11
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 12:00",0.4
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 13:00",0.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 13:00",7
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 13:00",7.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 13:00",13
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 13:00",35.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 13:00",0.35
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 14:00",0.33
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 14:00",6
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 14:00",7.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 14:00",11
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 14:00",39.8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 14:00",0.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 15:00",0.36
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 15:00",4
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 15:00",8.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 15:00",15
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 15:00",35.4
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 15:00",0.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 16:00",0.36
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 16:00",4
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 16:00",8.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 16:00",13
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 16:00",36.8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 16:00",0.7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 17:00",1.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 17:00",11
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 17:00",10.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 17:00",20
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 17:00",35.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 17:00",0.41
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 18:00",10.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 18:00",20
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 18:00",37.5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 18:00",0.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 18:00",0.39
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 18:00",11
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 19:00",10.2
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 19:00",34.5
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 19:00",0.36
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 19:00",9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 19:00",13
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 19:00",0.6
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 20:00",10.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 20:00",8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 20:00",15
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 20:00",34.4
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 20:00",1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 20:00",0.35
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 21:00",35.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 21:00",0.36
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 21:00",11.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 21:00",9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 21:00",23
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 21:00",1.1
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 22:00",1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 22:00",10
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 22:00",16
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 22:00",36.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 22:00",0.28
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 22:00",8.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-04 23:00",15
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-04 23:00",5.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-04 23:00",6
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-04 23:00",39.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-04 23:00",0.24
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-04 23:00",0.9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-05 00:00",1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-05 00:00",4
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-05 00:00",4.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-05 00:00",15
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-05 00:00",40
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-05 00:00",0.22
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-05 01:00",38.7
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-05 01:00",4.9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-05 01:00",0.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-05 01:00",5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-05 01:00",16
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-05 01:00",0.21
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-05 02:00",0.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-05 02:00",3
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-05 02:00",4.9
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-05 02:00",40.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-05 02:00",0.23
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-05 02:00",14
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-05 03:00",42.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-05 03:00",12
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-05 03:00",0.8
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-05 03:00",5.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-05 03:00",21
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-05 03:00",0.23
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-05 04:00",8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-05 04:00",16
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-05 04:00",0.22
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-05 04:00",0.9
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-05 04:00",43.8
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-05 04:00",4.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-05 05:00",16
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-05 05:00",0.23
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-05 05:00",4.7
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-05 05:00",44.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-05 05:00",7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-05 05:00",0.5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-05 06:00",0.6
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-05 06:00",43.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-05 06:00",0.26
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-05 06:00",17
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-05 06:00",12
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-05 06:00",5.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-05 07:00",13
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-05 07:00",0.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-05 07:00",21
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-05 07:00",0.34
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-05 07:00",48.5
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-05 07:00",8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-05 08:00",0.38
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-05 08:00",0.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-05 08:00",16
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-05 08:00",27
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-05 08:00",8.6
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-05 08:00",51.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-05 09:00",31
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-05 09:00",0.37
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-05 09:00",14
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-05 09:00",0.8
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-05 09:00",8.6
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-05 09:00",54
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-05 10:00",8.9
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-05 10:00",58.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-05 10:00",0.4
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-05 10:00",1.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-05 10:00",12
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-05 10:00",36
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-05 11:00",22
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-05 11:00",11.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-05 11:00",40
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-05 11:00",65.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-05 11:00",0.36
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-05 11:00",2.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-05 12:00",18
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-05 12:00",9.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-05 12:00",34
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-05 12:00",63.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-05 12:00",0.32
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-05 12:00",2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-05 13:00",18
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-05 13:00",8.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-05 13:00",41
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-05 13:00",60.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-05 13:00",0.3
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-05 13:00",2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-05 14:00",16
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-05 14:00",7.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-05 14:00",38
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-05 14:00",56.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-05 14:00",0.28
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-05 14:00",1.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-05 15:00",18
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-05 15:00",9.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-09-05 15:00",35
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-09-05 15:00",57.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-09-05 15:00",0.28
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-09-05 15:00",1.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-09-05 16:00",19
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-09-05 16:00",7.4
