"""siteid""","""sitename""","""county""","""itemid""","""itemname""","""itemengname""","""itemunit""","""monitordate""","""concentration"""
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-03 02:00:00",0.37
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-03 02:00:00",55.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-03 02:00:00",46
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-03 02:00:00",7.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-03 02:00:00",29
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-03 03:00:00",1.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-03 03:00:00",0.36
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-03 03:00:00",53.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-03 03:00:00",47
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-03 03:00:00",6.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-03 03:00:00",27
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-03 04:00:00",1.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-03 04:00:00",0.38
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-03 04:00:00",48.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-03 04:00:00",53
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-03 04:00:00",7.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-03 04:00:00",27
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-03 05:00:00",1.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-03 05:00:00",0.38
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-03 05:00:00",45.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-03 05:00:00",47
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-03 05:00:00",8.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-03 05:00:00",28
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-03 06:00:00",1.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-03 06:00:00",0.41
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-03 06:00:00",39.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-03 06:00:00",48
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-03 06:00:00",10.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-03 06:00:00",32
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-03 07:00:00",1.5
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-03 07:00:00",0.53
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-03 07:00:00",31.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-03 07:00:00",51
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-03 07:00:00",17.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-03 07:00:00",31
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-03 08:00:00",1.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-03 08:00:00",0.54
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-03 08:00:00",32.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-03 08:00:00",47
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-03 08:00:00",18.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-03 08:00:00",32
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-03 09:00:00",1.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-03 09:00:00",0.54
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-03 09:00:00",35.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-03 09:00:00",54
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-03 09:00:00",19.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-03 09:00:00",30
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-03 10:00:00",1.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-03 10:00:00",0.5
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-03 10:00:00",40.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-03 10:00:00",43
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-03 10:00:00",17.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-03 10:00:00",29
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-03 11:00:00",2.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-03 11:00:00",0.5
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-03 11:00:00",45.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-03 11:00:00",44
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-03 11:00:00",16
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-03 11:00:00",29
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-03 12:00:00",2.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-03 12:00:00",0.44
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-03 12:00:00",52.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-03 12:00:00",43
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-03 12:00:00",13.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-03 12:00:00",28
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-03 13:00:00",2.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-03 13:00:00",0.42
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-03 13:00:00",55.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-03 13:00:00",37
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-03 13:00:00",11.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-03 13:00:00",25
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-03 14:00:00",2.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-03 14:00:00",0.42
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-03 14:00:00",56.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-03 14:00:00",40
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-03 14:00:00",12.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-03 14:00:00",29
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-03 15:00:00",2.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-03 15:00:00",0.41
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-03 15:00:00",54
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-03 15:00:00",43
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-03 15:00:00",12.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-03 15:00:00",24
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-03 16:00:00",1.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-03 16:00:00",0.41
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-03 16:00:00",49.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-03 16:00:00",39
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-03 16:00:00",14.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-03 16:00:00",23
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-03 17:00:00",1.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-03 17:00:00",0.5
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-03 17:00:00",39.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-03 17:00:00",43
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-03 17:00:00",19.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-03 17:00:00",24
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-03 18:00:00",1.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-03 18:00:00",0.53
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-03 18:00:00",35.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-03 18:00:00",42
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-03 18:00:00",21.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-03 18:00:00",28
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-03 19:00:00",1.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-03 19:00:00",0.52
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-03 19:00:00",29.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-03 19:00:00",39
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-03 19:00:00",22.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-03 19:00:00",24
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-03 20:00:00",1.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-03 20:00:00",0.54
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-03 20:00:00",21.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-03 20:00:00",37
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-03 20:00:00",26
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-03 20:00:00",22
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-03 21:00:00",1.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-03 21:00:00",0.56
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-03 21:00:00",17
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-03 21:00:00",31
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-03 21:00:00",28.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-03 21:00:00",22
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-03 22:00:00",1.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-03 22:00:00",0.51
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-03 22:00:00",16.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-03 22:00:00",30
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-03 22:00:00",27.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-03 22:00:00",19
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-03 23:00:00",1.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-03 23:00:00",0.48
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-03 23:00:00",15.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-03 23:00:00",22
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-03 23:00:00",27
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-03 23:00:00",17
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 00:00:00",1.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 00:00:00",0.46
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 00:00:00",12
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 00:00:00",28
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 00:00:00",26.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 00:00:00",17
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 01:00:00",1.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 01:00:00",0.38
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 01:00:00",15
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 01:00:00",27
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 01:00:00",21.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 01:00:00",15
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 02:00:00",1.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 02:00:00",0.36
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 02:00:00",12.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 02:00:00",23
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 02:00:00",21.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 02:00:00",20
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 03:00:00",2.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 03:00:00",0.32
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 03:00:00",x
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 03:00:00",18
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 03:00:00",20.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 03:00:00",15
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 04:00:00",2.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 04:00:00",0.32
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 04:00:00",x
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 04:00:00",18
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 04:00:00",17.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 04:00:00",16
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 05:00:00",1.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 05:00:00",0.28
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 05:00:00",x
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 05:00:00",15
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 05:00:00",13.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 05:00:00",12
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 06:00:00",1.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 06:00:00",0.28
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 06:00:00",34.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 06:00:00",13
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 06:00:00",10.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 06:00:00",11
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 07:00:00",1.5
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 07:00:00",0.38
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 07:00:00",32
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 07:00:00",9
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 07:00:00",14.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 07:00:00",10
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 08:00:00",1.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 08:00:00",0.41
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 08:00:00",33.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 08:00:00",14
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 08:00:00",15.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 08:00:00",11
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 09:00:00",1.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 09:00:00",0.34
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 09:00:00",37.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 09:00:00",12
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 09:00:00",13.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 09:00:00",8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 10:00:00",1.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 10:00:00",0.32
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 10:00:00",38.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 10:00:00",14
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 10:00:00",12.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 10:00:00",8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 11:00:00",2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 11:00:00",0.33
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 11:00:00",40.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 11:00:00",12
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 11:00:00",11.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 11:00:00",7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 12:00:00",2.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 12:00:00",0.32
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 12:00:00",43.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 12:00:00",20
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 12:00:00",11.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 12:00:00",6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 13:00:00",2.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 13:00:00",0.3
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 13:00:00",44.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 13:00:00",13
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 13:00:00",11.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 13:00:00",6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 14:00:00",2.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 14:00:00",0.3
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 14:00:00",42.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 14:00:00",13
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 14:00:00",12.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 14:00:00",7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 15:00:00",2.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 15:00:00",0.31
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 15:00:00",38.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 15:00:00",18
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 15:00:00",14
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 15:00:00",13
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 16:00:00",2.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 16:00:00",0.35
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 16:00:00",32.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 16:00:00",20
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 16:00:00",16.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 16:00:00",14
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 17:00:00",2.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 17:00:00",0.43
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 17:00:00",24.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 17:00:00",23
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 17:00:00",21.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 17:00:00",15
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 18:00:00",2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 18:00:00",0.45
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 18:00:00",24.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 18:00:00",19
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 18:00:00",22.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 18:00:00",12
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 19:00:00",2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 19:00:00",0.51
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 19:00:00",20.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 19:00:00",15
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 19:00:00",23.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 19:00:00",13
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 20:00:00",1.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 20:00:00",0.48
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 20:00:00",19.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 20:00:00",14
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 20:00:00",24.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 20:00:00",12
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 21:00:00",1.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 21:00:00",0.38
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 21:00:00",27.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 21:00:00",9
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 21:00:00",17.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 21:00:00",8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 22:00:00",1.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 22:00:00",0.35
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 22:00:00",27.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 22:00:00",7
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 22:00:00",15.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 22:00:00",6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-04 23:00:00",2.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-04 23:00:00",0.34
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-04 23:00:00",20.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-04 23:00:00",11
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-04 23:00:00",17.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-04 23:00:00",9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-05 00:00:00",2.5
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-05 00:00:00",0.35
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-05 00:00:00",15
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-05 00:00:00",x
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-05 00:00:00",22.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-05 00:00:00",21
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-05 01:00:00",0.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-05 01:00:00",0.45
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-05 01:00:00",5.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-05 01:00:00",13
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-05 01:00:00",25.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-05 01:00:00",11
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-05 02:00:00",0.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-05 02:00:00",0.46
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-05 02:00:00",3.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-05 02:00:00",12
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-05 02:00:00",23.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-05 02:00:00",12
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-05 03:00:00",0.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-05 03:00:00",0.37
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-05 03:00:00",x
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-01-05 03:00:00",17
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-01-05 03:00:00",21.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-01-05 03:00:00",12
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-01-05 04:00:00",0.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-01-05 04:00:00",0.32
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-01-05 04:00:00",x
